city,area,num,owner,provice,post,type
开封,0378,1366378,中国移动,河南,475000,"GSM
"
咸宁,0715,1366908,中国移动,湖北,437000,"GSM
"
十堰,0719,1366909,中国移动,湖北,442000,"GSM
"
金华,0579,1366584,中国移动,浙江,321000,"GSM
"
金华,0579,1366585,中国移动,浙江,321000,"GSM
"
金华,0579,1366586,中国移动,浙江,321000,"GSM
"
金华,0579,1366587,中国移动,浙江,321000,"GSM
"
金华,0579,1366588,中国移动,浙江,321000,"GSM
"
金华,0579,1366589,中国移动,浙江,321000,"GSM
"
台州,0576,1366640,中国移动,浙江,318000,"GSM
"
台州,0576,1366641,中国移动,浙江,318000,"GSM
"
台州,0576,1366642,中国移动,浙江,318000,"GSM
"
台州,0576,1366643,中国移动,浙江,318000,"GSM
"
台州,0576,1366644,中国移动,浙江,318000,"GSM
"
台州,0576,1366645,中国移动,浙江,318000,"GSM
"
廊坊,0316,1366326,中国移动,河北,65000,"GSM
"
沧州,0317,1366327,中国移动,河北,61000,"GSM
"
衡水,0318,1366328,中国移动,河北,53000,"GSM
"
唐山,0315,1366329,中国移动,河北,63000,"GSM
"
保定,0312,1366330,中国移动,河北,71000,"GSM
"
保定,0312,1366331,中国移动,河北,71000,"GSM
"
保定,0312,1366332,中国移动,河北,71000,"GSM
"
张家口,0313,1366333,中国移动,河北,75000,"GSM
"
承德,0314,1366334,中国移动,河北,67000,"GSM
"
唐山,0315,1366335,中国移动,河北,63000,"GSM
"
唐山,0315,1366336,中国移动,河北,63000,"GSM
"
洛阳,0379,1366379,中国移动,河南,471000,"GSM
"
郑州,0371,1366380,中国移动,河南,450000,"GSM
"
郑州,0371,1366381,中国移动,河南,450000,"GSM
"
郑州,0371,1366382,中国移动,河南,450000,"GSM
"
郑州,0371,1366383,中国移动,河南,450000,"GSM
"
郑州,0371,1366384,中国移动,河南,450000,"GSM
"
,,,,,,
呼伦贝尔,0470,1365470,中国移动,内蒙古,21000,"GSM
"
呼和浩特,0471,1365471,中国移动,内蒙古,10000,"GSM
"
包头,0472,1365472,中国移动,内蒙古,14000,"GSM
"
乌海,0473,1365473,中国移动,内蒙古,16000,"GSM
"
乌兰察布,0474,1365474,中国移动,内蒙古,12000,"GSM
"
通辽,0475,1365475,中国移动,内蒙古,28000,"GSM
"
赤峰,0476,1365476,中国移动,内蒙古,24000,"GSM
"
鄂尔多斯,0477,1365477,中国移动,内蒙古,17000,"GSM
"
巴彦淖尔,0478,1365478,中国移动,内蒙古,15000,"GSM
"
台州,0576,1366646,中国移动,浙江,318000,"GSM
"
台州,0576,1366647,中国移动,浙江,318000,"GSM
"
台州,0576,1366648,中国移动,浙江,318000,"GSM
"
台州,0576,1366649,中国移动,浙江,318000,"GSM
"
湖州,0572,1366650,中国移动,浙江,313000,"GSM
"
湖州,0572,1366651,中国移动,浙江,313000,"GSM
"
湖州,0572,1366652,中国移动,浙江,313000,"GSM
"
湖州,0572,1366653,中国移动,浙江,313000,"GSM
"
湖州,0572,1366654,中国移动,浙江,313000,"GSM
"
唐山,0315,1366337,中国移动,河北,63000,"GSM
"
衡水,0318,1366338,中国移动,河北,53000,"GSM
"
保定,0312,1366339,中国移动,河北,71000,"GSM
"
郑州,0371,1366385,中国移动,河南,450000,"GSM
"
郑州,0371,1366386,中国移动,河南,450000,"GSM
"
洛阳,0379,1366387,中国移动,河南,471000,"GSM
"
洛阳,0379,1366388,中国移动,河南,471000,"GSM
"
洛阳,0379,1366389,中国移动,河南,471000,"GSM
"
新乡,0373,1366390,中国移动,河南,453000,"GSM
"
焦作,0391,1366391,中国移动,河南,454150,"GSM
"
鹤壁,0392,1366392,中国移动,河南,458000,"GSM
"
濮阳,0393,1366393,中国移动,河南,457000,"GSM
"
周口,0394,1366394,中国移动,河南,466000,"GSM
"
漯河,0395,1366395,中国移动,河南,462000,"GSM
"
锡林郭勒盟,0479,1365479,中国移动,内蒙古,26000,"GSM
"
兴安盟,0482,1365480,中国移动,内蒙古,137400,"GSM
"
呼和浩特,0471,1365481,中国移动,内蒙古,10000,"GSM
"
兴安盟,0482,1365482,中国移动,内蒙古,137400,"GSM
"
阿拉善盟,0483,1365483,中国移动,内蒙古,737300,"GSM
"
包头,0472,1365484,中国移动,内蒙古,14000,"GSM
"
兴安盟,0482,1365485,中国移动,内蒙古,137400,"GSM
"
赤峰,0476,1365486,中国移动,内蒙古,24000,"GSM
"
包头,0472,1365487,中国移动,内蒙古,14000,"GSM
"
呼和浩特,0471,1365488,中国移动,内蒙古,10000,"GSM
"
锡林郭勒盟,0479,1365489,中国移动,内蒙古,26000,"GSM
"
丽水,0578,1366655,中国移动,浙江,323000,"GSM
"
丽水,0578,1366656,中国移动,浙江,323000,"GSM
"
丽水,0578,1366657,中国移动,浙江,323000,"GSM
"
舟山,0580,1366658,中国移动,浙江,316000,"GSM
"
舟山,0580,1366659,中国移动,浙江,316000,"GSM
"
杭州,0571,1366660,中国移动,浙江,310000,"GSM
"
杭州,0571,1366661,中国移动,浙江,310000,"GSM
"
杭州,0571,1366662,中国移动,浙江,310000,"GSM
"
杭州,0571,1366663,中国移动,浙江,310000,"GSM
"
驻马店,0396,1366396,中国移动,河南,463000,"GSM
"
信阳,0376,1366397,中国移动,河南,464000,"GSM
"
三门峡,0398,1366398,中国移动,河南,472000,"GSM
"
南阳,0377,1366399,中国移动,河南,473000,"GSM
"
杭州,0571,1366664,中国移动,浙江,310000,"GSM
"
杭州,0571,1366665,中国移动,浙江,310000,"GSM
"
杭州,0571,1366666,中国移动,浙江,310000,"GSM
"
杭州,0571,1366667,中国移动,浙江,310000,"GSM
"
杭州,0571,1366668,中国移动,浙江,310000,"GSM
"
杭州,0571,1366669,中国移动,浙江,310000,"GSM
"
,,,,,,
无锡,0510,1366510,中国移动,江苏,214000,"GSM
"
无锡,0510,1366511,中国移动,江苏,214000,"GSM
"
无锡,0510,1366512,中国移动,江苏,214000,"GSM
"
无锡,0510,1366513,中国移动,江苏,214000,"GSM
"
无锡,0510,1366514,中国移动,江苏,214000,"GSM
"
无锡,0510,1366515,中国移动,江苏,214000,"GSM
"
无锡,0510,1366516,中国移动,江苏,214000,"GSM
"
无锡,0510,1366517,中国移动,江苏,214000,"GSM
"
,,,,,,
巴音郭楞,0996,1366750,中国移动,新疆,841000,"GSM
"
巴音郭楞,0996,1366751,中国移动,新疆,841000,"GSM
"
巴音郭楞,0996,1366752,中国移动,新疆,841000,"GSM
"
巴音郭楞,0996,1366753,中国移动,新疆,841000,"GSM
"
巴音郭楞,0996,1366754,中国移动,新疆,841000,"GSM
"
巴音郭楞,0996,1366755,中国移动,新疆,841000,"GSM
"
巴音郭楞,0996,1366756,中国移动,新疆,841000,"GSM
"
和田,0903,1366757,中国移动,新疆,848000,"GSM
"
和田,0903,1366758,中国移动,新疆,848000,"GSM
"
舟山,0580,1366670,中国移动,浙江,316000,"GSM
"
舟山,0580,1366671,中国移动,浙江,316000,"GSM
"
嘉兴,0573,1366672,中国移动,浙江,314000,"GSM
"
嘉兴,0573,1366673,中国移动,浙江,314000,"GSM
"
嘉兴,0573,1366674,中国移动,浙江,314000,"GSM
"
嘉兴,0573,1366675,中国移动,浙江,314000,"GSM
"
嘉兴,0573,1366676,中国移动,浙江,314000,"GSM
"
,,,,,,
无锡,0510,1366518,中国移动,江苏,214000,"GSM
"
无锡,0510,1366519,中国移动,江苏,214000,"GSM
"
扬州,0514,1366520,中国移动,江苏,225000,"GSM
"
扬州,0514,1366521,中国移动,江苏,225000,"GSM
"
扬州,0514,1366522,中国移动,江苏,225000,"GSM
"
扬州,0514,1366523,中国移动,江苏,225000,"GSM
"
扬州,0514,1366524,中国移动,江苏,225000,"GSM
"
扬州,0514,1366525,中国移动,江苏,225000,"GSM
"
扬州,0514,1366526,中国移动,江苏,225000,"GSM
"
扬州,0514,1366527,中国移动,江苏,225000,"GSM
"
扬州,0514,1366528,中国移动,江苏,225000,"GSM
"
,,,,,,
防城港,0770,1366770,中国移动,广西,538000,"GSM
"
南宁,0771,1366771,中国移动,广西,530000,"GSM
"
柳州,0772,1366772,中国移动,广西,545000,"GSM
"
桂林,0773,1366773,中国移动,广西,541000,"GSM
"
梧州,0774,1366774,中国移动,广西,543000,"GSM
"
玉林,0775,1366775,中国移动,广西,537000,"GSM
"
百色,0776,1366776,中国移动,广西,533000,"GSM
"
钦州,0777,1366777,中国移动,广西,535000,"GSM
"
克孜勒苏柯尔克孜,0908,1366759,中国移动,新疆,845350,"GSM
"
乌鲁木齐,0991,1366990,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366991,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366992,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366993,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366994,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366995,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366996,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366997,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366998,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1366999,中国移动,新疆,830000,GSM
嘉兴,0573,1366677,中国移动,浙江,314000,"GSM
"
嘉兴,0573,1366678,中国移动,浙江,314000,"GSM
"
嘉兴,0573,1366679,中国移动,浙江,314000,"GSM
"
台州,0576,1366680,中国移动,浙江,318000,"GSM
"
台州,0576,1366681,中国移动,浙江,318000,"GSM
"
台州,0576,1366682,中国移动,浙江,318000,"GSM
"
台州,0576,1366683,中国移动,浙江,318000,"GSM
"
广州,020,1366000,中国移动,广东,510000,"GSM
"
广州,020,1366001,中国移动,广东,510000,"GSM
"
广州,020,1366002,中国移动,广东,510000,"GSM
"
广州,020,1366003,中国移动,广东,510000,"GSM
"
广州,020,1366004,中国移动,广东,510000,"GSM
"
广州,020,1366005,中国移动,广东,510000,"GSM
"
广州,020,1366006,中国移动,广东,510000,"GSM
"
广州,020,1366007,中国移动,广东,510000,"GSM
"
广州,020,1366008,中国移动,广东,510000,"GSM
"
广州,020,1366009,中国移动,广东,510000,"GSM
"
广州,020,1366010,中国移动,广东,510000,"GSM
"
扬州,0514,1366529,中国移动,江苏,225000,"GSM
"
河池,0778,1366778,中国移动,广西,547000,"GSM
"
北海,0779,1366779,中国移动,广西,536000,"GSM
"
柳州,0772,1366780,中国移动,广西,545000,"GSM
"
南宁,0771,1366781,中国移动,广西,530000,"GSM
"
柳州,0772,1366782,中国移动,广西,545000,"GSM
"
桂林,0773,1366783,中国移动,广西,541000,"GSM
"
梧州,0774,1366784,中国移动,广西,543000,"GSM
"
玉林,0775,1366785,中国移动,广西,537000,"GSM
"
桂林,0773,1366786,中国移动,广西,541000,"GSM
"
南宁,0771,1366787,中国移动,广西,530000,"GSM
"
南宁,0771,1366788,中国移动,广西,530000,"GSM
"
,,,,,,
朔州,0349,1366340,中国移动,山西,36000,"GSM
"
阳泉,0353,1366341,中国移动,山西,45000,"GSM
"
大同,0352,1366342,中国移动,山西,37000,"GSM
"
阳泉,0353,1366343,中国移动,山西,45000,"GSM
"
晋中,0354,1366344,中国移动,山西,30600,"GSM
"
长治,0355,1366345,中国移动,山西,46000,"GSM
"
晋城,0356,1366346,中国移动,山西,48000,"GSM
"
临汾,0357,1366347,中国移动,山西,41000,"GSM
"
台州,0576,1366684,中国移动,浙江,318000,"GSM
"
台州,0576,1366685,中国移动,浙江,318000,"GSM
"
台州,0576,1366686,中国移动,浙江,318000,"GSM
"
台州,0576,1366687,中国移动,浙江,318000,"GSM
"
台州,0576,1366688,中国移动,浙江,318000,"GSM
"
台州,0576,1366689,中国移动,浙江,318000,"GSM
"
广州,020,1366011,中国移动,广东,510000,"GSM
"
广州,020,1366012,中国移动,广东,510000,"GSM
"
广州,020,1366013,中国移动,广东,510000,"GSM
"
广州,020,1366014,中国移动,广东,510000,"GSM
"
广州,020,1366015,中国移动,广东,510000,"GSM
"
广州,020,1366016,中国移动,广东,510000,"GSM
"
广州,020,1366017,中国移动,广东,510000,"GSM
"
广州,020,1366018,中国移动,广东,510000,"GSM
"
玉林,0775,1366789,中国移动,广西,537000,"GSM
"
南宁,0771,1366940,中国移动,广西,530000,"GSM
"
南宁,0771,1366941,中国移动,广西,530000,"GSM
"
柳州,0772,1366942,中国移动,广西,545000,"GSM
"
桂林,0773,1366943,中国移动,广西,541000,"GSM
"
梧州,0774,1366944,中国移动,广西,543000,"GSM
"
玉林,0775,1366945,中国移动,广西,537000,"GSM
"
桂林,0773,1366946,中国移动,广西,541000,"GSM
"
南宁,0771,1366947,中国移动,广西,530000,"GSM
"
南宁,0771,1366948,中国移动,广西,530000,"GSM
"
玉林,0775,1366949,中国移动,广西,537000,"GSM
"
,,,,,,
菏泽,0530,1366530,中国移动,山东,274000,"GSM
"
济南,0531,1366531,中国移动,山东,250000,"GSM
"
青岛,0532,1366532,中国移动,山东,266000,"GSM
"
淄博,0533,1366533,中国移动,山东,255000,"GSM
"
德州,0534,1366534,中国移动,山东,253000,"GSM
"
烟台,0535,1366535,中国移动,山东,264000,"GSM
"
潍坊,0536,1366536,中国移动,山东,261000,"GSM
"
济宁,0537,1366537,中国移动,山东,272000,"GSM
"
临汾,0357,1366348,中国移动,山西,41000,"GSM
"
朔州,0349,1366349,中国移动,山西,36000,"GSM
"
忻州,0350,1366350,中国移动,山西,34000,"GSM
"
太原,0351,1366351,中国移动,山西,30000,"GSM
"
大同,0352,1366352,中国移动,山西,37000,"GSM
"
,,,,,,
南昌,0791,1366700,中国移动,江西,330000,"GSM
"
鹰潭,0701,1366701,中国移动,江西,335000,"GSM
"
九江,0792,1366702,中国移动,江西,332000,"GSM
"
上饶,0793,1366703,中国移动,江西,334000,"GSM
"
赣州,0797,1366704,中国移动,江西,341000,"GSM
"
宜春,0795,1366705,中国移动,江西,336000,"GSM
"
赣州,0797,1366706,中国移动,江西,341000,"GSM
"
赣州,0797,1366707,中国移动,江西,341000,"GSM
"
南昌,0791,1366708,中国移动,江西,330000,"GSM
"
广州,020,1366019,中国移动,广东,510000,"GSM
"
广州,020,1366020,中国移动,广东,510000,"GSM
"
广州,020,1366021,中国移动,广东,510000,"GSM
"
广州,020,1366022,中国移动,广东,510000,"GSM
"
广州,020,1366023,中国移动,广东,510000,"GSM
"
广州,020,1366024,中国移动,广东,510000,"GSM
"
广州,020,1366025,中国移动,广东,510000,"GSM
"
广州,020,1366026,中国移动,广东,510000,"GSM
"
广州,020,1366027,中国移动,广东,510000,"GSM
"
广州,020,1366028,中国移动,广东,510000,"GSM
"
广州,020,1366029,中国移动,广东,510000,"GSM
"
南宁,0771,1366960,中国移动,广西,530000,"GSM
"
南宁,0771,1366961,中国移动,广西,530000,"GSM
"
柳州,0772,1366962,中国移动,广西,545000,"GSM
"
玉林,0775,1366963,中国移动,广西,537000,"GSM
"
梧州,0774,1366964,中国移动,广西,543000,"GSM
"
玉林,0775,1366965,中国移动,广西,537000,"GSM
"
柳州,0772,1366966,中国移动,广西,545000,"GSM
"
泰安,0538,1366538,中国移动,山东,271000,"GSM
"
临沂,0539,1366539,中国移动,山东,276000,"GSM
"
菏泽,0530,1366540,中国移动,山东,274000,"GSM
"
济南,0531,1366541,中国移动,山东,250000,"GSM
"
青岛,0532,1366542,中国移动,山东,266000,"GSM
"
滨州,0543,1366543,中国移动,山东,256600,"GSM
"
烟台,0535,1366544,中国移动,山东,264000,"GSM
"
烟台,0535,1366545,中国移动,山东,264000,"GSM
"
东营,0546,1366546,中国移动,山东,257000,"GSM
"
济宁,0537,1366547,中国移动,山东,272000,"GSM
"
泰安,0538,1366548,中国移动,山东,271000,"GSM
"
阳泉,0353,1366353,中国移动,山西,45000,"GSM
"
晋中,0354,1366354,中国移动,山西,30600,"GSM
"
长治,0355,1366355,中国移动,山西,46000,"GSM
"
晋城,0356,1366356,中国移动,山西,48000,"GSM
"
临汾,0357,1366357,中国移动,山西,41000,"GSM
"
吕梁,0358,1366358,中国移动,山西,33000,"GSM
"
运城,0359,1366359,中国移动,山西,44000,"GSM
"
忻州,0350,1366360,中国移动,山西,34000,"GSM
"
太原,0351,1366361,中国移动,山西,30000,"GSM
"
大同,0352,1366362,中国移动,山西,37000,"GSM
"
阳泉,0353,1366363,中国移动,山西,45000,"GSM
"
南昌,0791,1366709,中国移动,江西,330000,"GSM
"
新余,0790,1366790,中国移动,江西,338000,"GSM
"
南昌,0791,1366791,中国移动,江西,330000,"GSM
"
九江,0792,1366792,中国移动,江西,332000,"GSM
"
上饶,0793,1366793,中国移动,江西,334000,"GSM
"
抚州,0794,1366794,中国移动,江西,344000,"GSM
"
宜春,0795,1366795,中国移动,江西,336000,"GSM
"
吉安,0796,1366796,中国移动,江西,343000,"GSM
"
赣州,0797,1366797,中国移动,江西,341000,"GSM
"
景德镇,0798,1366798,中国移动,江西,333000,"GSM
"
广州,020,1366030,中国移动,广东,510000,"GSM
"
广州,020,1366031,中国移动,广东,510000,"GSM
"
广州,020,1366032,中国移动,广东,510000,"GSM
"
广州,020,1366033,中国移动,广东,510000,"GSM
"
广州,020,1366034,中国移动,广东,510000,"GSM
"
广州,020,1366035,中国移动,广东,510000,"GSM
"
广州,020,1366036,中国移动,广东,510000,"GSM
"
广州,020,1366037,中国移动,广东,510000,"GSM
"
广州,020,1366038,中国移动,广东,510000,"GSM
"
广州,020,1366039,中国移动,广东,510000,"GSM
"
广州,020,1366040,中国移动,广东,510000,"GSM
"
南宁,0771,1366967,中国移动,广西,530000,"GSM
"
南宁,0771,1366968,中国移动,广西,530000,"GSM
"
玉林,0775,1366969,中国移动,广西,537000,"GSM
"
临沂,0539,1366549,中国移动,山东,276000,"GSM
"
威海,0631,1366630,中国移动,山东,264200,"GSM
"
威海,0631,1366631,中国移动,山东,264200,"GSM
"
枣庄,0632,1366632,中国移动,山东,277000,"GSM
"
日照,0633,1366633,中国移动,山东,276800,"GSM
"
,,,,,,
天津,022,1366200,中国移动,天津,300000,"GSM
"
天津,022,1366201,中国移动,天津,300000,"GSM
"
天津,022,1366202,中国移动,天津,300000,"GSM
"
天津,022,1366203,中国移动,天津,300000,"GSM
"
天津,022,1366204,中国移动,天津,300000,"GSM
"
天津,022,1366205,中国移动,天津,300000,"GSM
"
天津,022,1366206,中国移动,天津,300000,"GSM
"
天津,022,1366207,中国移动,天津,300000,"GSM
"
晋中,0354,1366364,中国移动,山西,30600,"GSM
"
长治,0355,1366365,中国移动,山西,46000,"GSM
"
晋城,0356,1366366,中国移动,山西,48000,"GSM
"
临汾,0357,1366367,中国移动,山西,41000,"GSM
"
吕梁,0358,1366368,中国移动,山西,33000,"GSM
"
朔州,0349,1366369,中国移动,山西,36000,"GSM
"
,,,,,,
,,,,,,
成都,028,1366610,中国移动,四川,610000,"GSM
"
成都,028,1366611,中国移动,四川,610000,"GSM
"
成都,028,1366612,中国移动,四川,610000,"GSM
"
成都,028,1366613,中国移动,四川,610000,"GSM
"
成都,028,1366614,中国移动,四川,610000,"GSM
"
成都,028,1366615,中国移动,四川,610000,"GSM
"
成都,028,1366616,中国移动,四川,610000,"GSM
"
成都,028,1366617,中国移动,四川,610000,"GSM
"
,,,,,,
滁州,0550,1366550,中国移动,安徽,239000,"GSM
"
合肥,0551,1366551,中国移动,安徽,230000,"GSM
"
蚌埠,0552,1366552,中国移动,安徽,233000,"GSM
"
芜湖,0553,1366553,中国移动,安徽,241000,"GSM
"
六安,0564,1366554,中国移动,安徽,237000,"GSM
"
马鞍山,0555,1366555,中国移动,安徽,243000,"GSM
"
萍乡,0799,1366799,中国移动,江西,337000,"GSM
"
广州,020,1366041,中国移动,广东,510000,"GSM
"
广州,020,1366042,中国移动,广东,510000,"GSM
"
广州,020,1366043,中国移动,广东,510000,"GSM
"
广州,020,1366044,中国移动,广东,510000,"GSM
"
广州,020,1366045,中国移动,广东,510000,"GSM
"
广州,020,1366046,中国移动,广东,510000,"GSM
"
广州,020,1366047,中国移动,广东,510000,"GSM
"
广州,020,1366048,中国移动,广东,510000,"GSM
"
广州,020,1366049,中国移动,广东,510000,"GSM
"
广州,020,1366050,中国移动,广东,510000,"GSM
"
广州,020,1366051,中国移动,广东,510000,"GSM
"
莱芜,0634,1366634,中国移动,山东,271100,"GSM
"
聊城,0635,1366635,中国移动,山东,252000,"GSM
"
潍坊,0536,1366636,中国移动,山东,261000,"GSM
"
济宁,0537,1366637,中国移动,山东,272000,"GSM
"
聊城,0635,1366638,中国移动,山东,252000,"GSM
"
,,,,,,
咸阳,0910,1366910,中国移动,陕西,712000,"GSM
"
延安,0911,1366911,中国移动,陕西,716000,"GSM
"
榆林,0912,1366912,中国移动,陕西,719000,"GSM
"
西安,029,1366913,中国移动,陕西,710000,"GSM
"
榆林,0912,1366914,中国移动,陕西,719000,"GSM
"
安康,0915,1366915,中国移动,陕西,725000,"GSM
"
汉中,0916,1366916,中国移动,陕西,723000,"GSM
"
宝鸡,0917,1366917,中国移动,陕西,721000,"GSM
"
西安,029,1366918,中国移动,陕西,710000,"GSM
"
天津,022,1366208,中国移动,天津,300000,"GSM
"
天津,022,1366209,中国移动,天津,300000,"GSM
"
天津,022,1366210,中国移动,天津,300000,"GSM
"
天津,022,1366211,中国移动,天津,300000,"GSM
"
天津,022,1366212,中国移动,天津,300000,"GSM
"
天津,022,1366213,中国移动,天津,300000,"GSM
"
成都,028,1366618,中国移动,四川,610000,"GSM
"
成都,028,1366619,中国移动,四川,610000,"GSM
"
成都,028,1366620,中国移动,四川,610000,"GSM
"
成都,028,1366621,中国移动,四川,610000,"GSM
"
成都,028,1366622,中国移动,四川,610000,"GSM
"
成都,028,1366623,中国移动,四川,610000,"GSM
"
成都,028,1366624,中国移动,四川,610000,"GSM
"
成都,028,1366625,中国移动,四川,610000,"GSM
"
成都,028,1366626,中国移动,四川,610000,"GSM
"
成都,028,1366627,中国移动,四川,610000,"GSM
"
成都,028,1366628,中国移动,四川,610000,"GSM
"
成都,028,1366629,中国移动,四川,610000,"GSM
"
安庆,0556,1366556,中国移动,安徽,246000,"GSM
"
宿州,0557,1366557,中国移动,安徽,234000,"GSM
"
阜阳,0558,1366558,中国移动,安徽,236000,"GSM
"
黄山,0559,1366559,中国移动,安徽,245000,"GSM
"
合肥,0551,1366560,中国移动,安徽,230000,"GSM
"
淮北,0561,1366561,中国移动,安徽,235000,"GSM
"
蚌埠,0552,1366562,中国移动,安徽,233000,"GSM
"
宣城,0563,1366563,中国移动,安徽,242000,"GSM
"
六安,0564,1366564,中国移动,安徽,237000,"GSM
"
巢湖,0565,1366565,中国移动,安徽,238000,"GSM
"
池州,0566,1366566,中国移动,安徽,247100,"GSM
"
广州,020,1366052,中国移动,广东,510000,"GSM
"
广州,020,1366053,中国移动,广东,510000,"GSM
"
广州,020,1366054,中国移动,广东,510000,"GSM
"
广州,020,1366055,中国移动,广东,510000,"GSM
"
广州,020,1366056,中国移动,广东,510000,"GSM
"
广州,020,1366057,中国移动,广东,510000,"GSM
"
临沂,0539,1366639,中国移动,山东,276000,"GSM
"
菏泽,0530,1366860,中国移动,山东,274000,"GSM
"
东营,0546,1366861,中国移动,山东,257000,"GSM
"
德州,0534,1366862,中国移动,山东,253000,"GSM
"
淄博,0533,1366863,中国移动,山东,255000,"GSM
"
淄博,0533,1366864,中国移动,山东,255000,"GSM
"
烟台,0535,1366865,中国移动,山东,264000,"GSM
"
潍坊,0536,1366866,中国移动,山东,261000,"GSM
"
济宁,0537,1366867,中国移动,山东,272000,"GSM
"
泰安,0538,1366868,中国移动,山东,271000,"GSM
"
临沂,0539,1366869,中国移动,山东,276000,"GSM
"
济南,0531,1366880,中国移动,山东,250000,"GSM
"
西安,029,1366919,中国移动,陕西,710000,"GSM
"
西安,029,1366920,中国移动,陕西,710000,"GSM
"
延安,0911,1366921,中国移动,陕西,716000,"GSM
"
西安,029,1366922,中国移动,陕西,710000,"GSM
"
西安,029,1366923,中国移动,陕西,710000,"GSM
"
西安,029,1366924,中国移动,陕西,710000,"GSM
"
西安,029,1366925,中国移动,陕西,710000,"GSM
"
西安,029,1366926,中国移动,陕西,710000,"GSM
"
西安,029,1366927,中国移动,陕西,710000,"GSM
"
西安,029,1366928,中国移动,陕西,710000,"GSM
"
西安,029,1366929,中国移动,陕西,710000,"GSM
"
天津,022,1366214,中国移动,天津,300000,"GSM
"
天津,022,1366215,中国移动,天津,300000,"GSM
"
天津,022,1366216,中国移动,天津,300000,"GSM
"
天津,022,1366217,中国移动,天津,300000,"GSM
"
天津,022,1366218,中国移动,天津,300000,"GSM
"
成都,028,1366810,中国移动,四川,610000,"GSM
"
成都,028,1366811,中国移动,四川,610000,"GSM
"
成都,028,1366812,中国移动,四川,610000,"GSM
"
成都,028,1366813,中国移动,四川,610000,"GSM
"
成都,028,1366814,中国移动,四川,610000,"GSM
"
成都,028,1366815,中国移动,四川,610000,"GSM
"
成都,028,1366816,中国移动,四川,610000,"GSM
"
成都,028,1366817,中国移动,四川,610000,"GSM
"
成都,028,1366818,中国移动,四川,610000,"GSM
"
成都,028,1366819,中国移动,四川,610000,"GSM
"
成都,028,1366820,中国移动,四川,610000,"GSM
"
成都,028,1366821,中国移动,四川,610000,"GSM
"
阜阳,0558,1366567,中国移动,安徽,236000,"GSM
"
阜阳,0558,1366568,中国移动,安徽,236000,"GSM
"
合肥,0551,1366569,中国移动,安徽,230000,"GSM
"
,,,,,,
乌兰察布,0474,1366400,中国移动,内蒙古,12000,"GSM
"
乌兰察布,0474,1366401,中国移动,内蒙古,12000,"GSM
"
包头,0472,1366402,中国移动,内蒙古,14000,"GSM
"
包头,0472,1366403,中国移动,内蒙古,14000,"GSM
"
乌兰察布,0474,1366404,中国移动,内蒙古,12000,"GSM
"
广州,020,1366058,中国移动,广东,510000,"GSM
"
广州,020,1366059,中国移动,广东,510000,"GSM
"
广州,020,1366060,中国移动,广东,510000,"GSM
"
广州,020,1366061,中国移动,广东,510000,"GSM
"
广州,020,1366062,中国移动,广东,510000,"GSM
"
广州,020,1366063,中国移动,广东,510000,"GSM
"
广州,020,1366064,中国移动,广东,510000,"GSM
"
广州,020,1366065,中国移动,广东,510000,"GSM
"
广州,020,1366066,中国移动,广东,510000,"GSM
"
广州,020,1366067,中国移动,广东,510000,"GSM
"
广州,020,1366068,中国移动,广东,510000,"GSM
"
济南,0531,1366881,中国移动,山东,250000,"GSM
"
济南,0531,1366882,中国移动,山东,250000,"GSM
"
淄博,0533,1366883,中国移动,山东,255000,"GSM
"
青岛,0532,1366884,中国移动,山东,266000,"GSM
"
青岛,0532,1366885,中国移动,山东,266000,"GSM
"
青岛,0532,1366886,中国移动,山东,266000,"GSM
"
青岛,0532,1366887,中国移动,山东,266000,"GSM
"
青岛,0532,1366888,中国移动,山东,266000,"GSM
"
青岛,0532,1366889,中国移动,山东,266000,"GSM
"
天津,022,1366219,中国移动,天津,300000,"GSM
"
成都,028,1366822,中国移动,四川,610000,"GSM
"
成都,028,1366823,中国移动,四川,610000,"GSM
"
成都,028,1366824,中国移动,四川,610000,"GSM
"
成都,028,1366825,中国移动,四川,610000,"GSM
"
成都,028,1366826,中国移动,四川,610000,"GSM
"
成都,028,1366827,中国移动,四川,610000,"GSM
"
成都,028,1366828,中国移动,四川,610000,"GSM
"
成都,028,1366829,中国移动,四川,610000,"GSM
"
德阳,0838,1366830,中国移动,四川,618000,"GSM
"
德阳,0838,1366831,中国移动,四川,618000,"GSM
"
绵阳,0816,1366832,中国移动,四川,621000,"GSM
"
,,,,,,
昆明,0871,1366870,中国移动,云南,650000,"GSM
"
昆明,0871,1366871,中国移动,云南,650000,"GSM
"
昆明,0871,1366872,中国移动,云南,650000,"GSM
"
昆明,0871,1366873,中国移动,云南,650000,"GSM
"
昆明,0871,1366874,中国移动,云南,650000,"GSM
"
